10000 4655
864 326 1.000000000
864 375 1.000000000
865 326 1.000000000
865 375 1.000000000
866 327 1.000000000
866 376 1.000000000
867 327 1.000000000
867 376 1.000000000
868 328 1.000000000
868 377 1.000000000
869 328 1.000000000
869 377 1.000000000
870 329 1.000000000
870 378 1.000000000
871 329 1.000000000
871 378 1.000000000
872 330 1.000000000
872 379 1.000000000
873 330 1.000000000
873 379 1.000000000
874 331 1.000000000
874 380 1.000000000
875 331 1.000000000
875 380 1.000000000
876 332 1.000000000
876 381 1.000000000
877 332 1.000000000
877 381 1.000000000
878 333 1.000000000
878 382 1.000000000
879 333 1.000000000
879 382 1.000000000
880 334 1.000000000
880 383 1.000000000
881 334 1.000000000
881 383 1.000000000
882 335 1.000000000
882 384 1.000000000
883 335 1.000000000
883 384 1.000000000
884 336 1.000000000
884 385 1.000000000
885 336 1.000000000
885 385 1.000000000
886 337 1.000000000
886 386 1.000000000
887 337 1.000000000
887 386 1.000000000
888 338 1.000000000
888 387 1.000000000
889 338 1.000000000
889 387 1.000000000
890 339 1.000000000
890 388 1.000000000
891 339 1.000000000
891 388 1.000000000
892 340 1.000000000
892 389 1.000000000
893 340 1.000000000
893 389 1.000000000
894 341 1.000000000
894 390 1.000000000
895 341 1.000000000
895 390 1.000000000
896 342 1.000000000
896 391 1.000000000
897 342 1.000000000
897 391 1.000000000
898 343 1.000000000
898 392 1.000000000
899 343 1.000000000
899 392 1.000000000
902 344 1.000000000
902 393 1.000000000
903 344 1.000000000
903 393 1.000000000
904 345 1.000000000
904 394 1.000000000
905 345 1.000000000
905 394 1.000000000
906 346 1.000000000
906 395 1.000000000
907 346 1.000000000
907 395 1.000000000
908 347 1.000000000
908 396 1.000000000
909 347 1.000000000
909 396 1.000000000
910 348 1.000000000
910 397 1.000000000
911 348 1.000000000
911 397 1.000000000
912 349 1.000000000
912 398 1.000000000
913 349 1.000000000
913 398 1.000000000
914 350 1.000000000
914 399 1.000000000
915 350 1.000000000
915 399 1.000000000
916 351 1.000000000
916 400 1.000000000
917 351 1.000000000
917 400 1.000000000
918 352 1.000000000
918 401 1.000000000
919 352 1.000000000
919 401 1.000000000
920 353 1.000000000
920 402 1.000000000
921 353 1.000000000
921 402 1.000000000
922 354 1.000000000
922 403 1.000000000
923 354 1.000000000
923 403 1.000000000
924 355 1.000000000
924 404 1.000000000
925 355 1.000000000
925 404 1.000000000
926 356 1.000000000
926 405 1.000000000
927 356 1.000000000
927 405 1.000000000
928 357 1.000000000
928 406 1.000000000
929 357 1.000000000
929 406 1.000000000
930 358 1.000000000
930 407 1.000000000
931 358 1.000000000
931 407 1.000000000
932 359 1.000000000
932 408 1.000000000
933 359 1.000000000
933 408 1.000000000
934 360 1.000000000
934 409 1.000000000
935 360 1.000000000
935 409 1.000000000
936 361 1.000000000
936 410 1.000000000
937 361 1.000000000
937 410 1.000000000
938 362 1.000000000
938 411 1.000000000
939 362 1.000000000
939 411 1.000000000
940 363 1.000000000
940 412 1.000000000
941 363 1.000000000
941 412 1.000000000
942 364 1.000000000
942 413 1.000000000
943 364 1.000000000
943 413 1.000000000
944 365 1.000000000
944 414 1.000000000
945 365 1.000000000
945 414 1.000000000
946 366 1.000000000
946 415 1.000000000
947 366 1.000000000
947 415 1.000000000
948 367 1.000000000
948 416 1.000000000
949 367 1.000000000
949 416 1.000000000
950 368 1.000000000
950 417 1.000000000
951 368 1.000000000
951 417 1.000000000
952 369 1.000000000
952 418 1.000000000
953 369 1.000000000
953 418 1.000000000
954 370 1.000000000
954 419 1.000000000
955 370 1.000000000
955 419 1.000000000
956 371 1.000000000
956 420 1.000000000
957 371 1.000000000
957 420 1.000000000
958 372 1.000000000
958 421 1.000000000
959 372 1.000000000
959 421 1.000000000
960 373 1.000000000
960 422 1.000000000
961 373 1.000000000
961 422 1.000000000
962 374 1.000000000
962 423 1.000000000
963 374 1.000000000
963 423 1.000000000
964 375 1.000000000
964 424 1.000000000
965 375 1.000000000
965 424 1.000000000
966 376 1.000000000
966 425 1.000000000
967 376 1.000000000
967 425 1.000000000
968 377 1.000000000
968 426 1.000000000
969 377 1.000000000
969 426 1.000000000
970 378 1.000000000
970 427 1.000000000
971 378 1.000000000
971 427 1.000000000
972 379 1.000000000
972 428 1.000000000
973 379 1.000000000
973 428 1.000000000
974 380 1.000000000
974 429 1.000000000
975 380 1.000000000
975 429 1.000000000
976 381 1.000000000
976 430 1.000000000
977 381 1.000000000
977 430 1.000000000
978 382 1.000000000
978 431 1.000000000
979 382 1.000000000
979 431 1.000000000
980 383 1.000000000
980 432 1.000000000
981 383 1.000000000
981 432 1.000000000
982 384 1.000000000
982 433 1.000000000
983 384 1.000000000
983 433 1.000000000
984 385 1.000000000
984 434 1.000000000
985 385 1.000000000
985 434 1.000000000
986 386 1.000000000
986 435 1.000000000
987 386 1.000000000
987 435 1.000000000
988 387 1.000000000
988 436 1.000000000
989 387 1.000000000
989 436 1.000000000
990 388 1.000000000
990 437 1.000000000
991 388 1.000000000
991 437 1.000000000
992 389 1.000000000
992 438 1.000000000
993 389 1.000000000
993 438 1.000000000
994 390 1.000000000
994 439 1.000000000
995 390 1.000000000
995 439 1.000000000
996 391 1.000000000
996 440 1.000000000
997 391 1.000000000
997 440 1.000000000
998 392 1.000000000
998 441 1.000000000
999 392 1.000000000
999 441 1.000000000
1002 393 1.000000000
1002 442 1.000000000
1003 393 1.000000000
1003 442 1.000000000
1004 394 1.000000000
1004 443 1.000000000
1005 394 1.000000000
1005 443 1.000000000
1006 395 1.000000000
1006 444 1.000000000
1007 395 1.000000000
1007 444 1.000000000
1008 396 1.000000000
1008 445 1.000000000
1009 396 1.000000000
1009 445 1.000000000
1010 397 1.000000000
1010 446 1.000000000
1011 397 1.000000000
1011 446 1.000000000
1012 398 1.000000000
1012 447 1.000000000
1013 398 1.000000000
1013 447 1.000000000
1014 399 1.000000000
1014 448 1.000000000
1015 399 1.000000000
1015 448 1.000000000
1016 400 1.000000000
1016 449 1.000000000
1017 400 1.000000000
1017 449 1.000000000
1018 401 1.000000000
1018 450 1.000000000
1019 401 1.000000000
1019 450 1.000000000
1020 402 1.000000000
1020 451 1.000000000
1021 402 1.000000000
1021 451 1.000000000
1022 403 1.000000000
1022 452 1.000000000
1023 403 1.000000000
1023 452 1.000000000
1024 404 1.000000000
1024 453 1.000000000
1025 404 1.000000000
1025 453 1.000000000
1026 405 1.000000000
1026 454 1.000000000
1027 405 1.000000000
1027 454 1.000000000
1028 406 1.000000000
1028 455 1.000000000
1029 406 1.000000000
1029 455 1.000000000
1030 407 1.000000000
1030 456 1.000000000
1031 407 1.000000000
1031 456 1.000000000
1032 408 1.000000000
1032 457 1.000000000
1033 408 1.000000000
1033 457 1.000000000
1034 409 1.000000000
1034 458 1.000000000
1035 409 1.000000000
1035 458 1.000000000
1036 410 1.000000000
1036 459 1.000000000
1037 410 1.000000000
1037 459 1.000000000
1038 411 1.000000000
1038 460 1.000000000
1039 411 1.000000000
1039 460 1.000000000
1040 412 1.000000000
1040 461 1.000000000
1041 412 1.000000000
1041 461 1.000000000
1042 413 1.000000000
1042 462 1.000000000
1043 413 1.000000000
1043 462 1.000000000
1044 414 1.000000000
1044 463 1.000000000
1045 414 1.000000000
1045 463 1.000000000
1046 415 1.000000000
1046 464 1.000000000
1047 415 1.000000000
1047 464 1.000000000
1048 416 1.000000000
1048 465 1.000000000
1049 416 1.000000000
1049 465 1.000000000
1050 417 1.000000000
1050 466 1.000000000
1051 417 1.000000000
1051 466 1.000000000
1052 418 1.000000000
1052 467 1.000000000
1053 418 1.000000000
1053 467 1.000000000
1054 419 1.000000000
1054 468 1.000000000
1055 419 1.000000000
1055 468 1.000000000
1056 420 1.000000000
1056 469 1.000000000
1057 420 1.000000000
1057 469 1.000000000
1058 421 1.000000000
1058 470 1.000000000
1059 421 1.000000000
1059 470 1.000000000
1060 422 1.000000000
1060 471 1.000000000
1061 422 1.000000000
1061 471 1.000000000
1062 423 1.000000000
1062 472 1.000000000
1063 423 1.000000000
1063 472 1.000000000
1064 424 1.000000000
1064 473 1.000000000
1065 424 1.000000000
1065 473 1.000000000
1066 425 1.000000000
1066 474 1.000000000
1067 425 1.000000000
1067 474 1.000000000
1068 426 1.000000000
1068 475 1.000000000
1069 426 1.000000000
1069 475 1.000000000
1070 427 1.000000000
1070 476 1.000000000
1071 427 1.000000000
1071 476 1.000000000
1072 428 1.000000000
1072 477 1.000000000
1073 428 1.000000000
1073 477 1.000000000
1074 429 1.000000000
1074 478 1.000000000
1075 429 1.000000000
1075 478 1.000000000
1076 430 1.000000000
1076 479 1.000000000
1077 430 1.000000000
1077 479 1.000000000
1078 431 1.000000000
1078 480 1.000000000
1079 431 1.000000000
1079 480 1.000000000
1080 432 1.000000000
1080 481 1.000000000
1081 432 1.000000000
1081 481 1.000000000
1082 433 1.000000000
1082 482 1.000000000
1083 433 1.000000000
1083 482 1.000000000
1084 434 1.000000000
1084 483 1.000000000
1085 434 1.000000000
1085 483 1.000000000
1086 435 1.000000000
1086 484 1.000000000
1087 435 1.000000000
1087 484 1.000000000
1088 436 1.000000000
1088 485 1.000000000
1089 436 1.000000000
1089 485 1.000000000
1090 437 1.000000000
1090 486 1.000000000
1091 437 1.000000000
1091 486 1.000000000
1092 438 1.000000000
1092 487 1.000000000
1093 438 1.000000000
1093 487 1.000000000
1094 439 1.000000000
1094 488 1.000000000
1095 439 1.000000000
1095 488 1.000000000
1096 440 1.000000000
1096 489 1.000000000
1097 440 1.000000000
1097 489 1.000000000
1098 441 1.000000000
1098 490 1.000000000
1099 441 1.000000000
1099 490 1.000000000
1102 442 1.000000000
1102 491 1.000000000
1103 442 1.000000000
1103 491 1.000000000
1104 443 1.000000000
1104 492 1.000000000
1105 443 1.000000000
1105 492 1.000000000
1106 444 1.000000000
1106 493 1.000000000
1107 444 1.000000000
1107 493 1.000000000
1108 445 1.000000000
1108 494 1.000000000
1109 445 1.000000000
1109 494 1.000000000
1110 446 1.000000000
1110 495 1.000000000
1111 446 1.000000000
1111 495 1.000000000
1112 447 1.000000000
1112 496 1.000000000
1113 447 1.000000000
1113 496 1.000000000
1114 448 1.000000000
1114 497 1.000000000
1115 448 1.000000000
1115 497 1.000000000
1116 449 1.000000000
1116 498 1.000000000
1117 449 1.000000000
1117 498 1.000000000
1118 450 1.000000000
1118 499 1.000000000
1119 450 1.000000000
1119 499 1.000000000
1120 451 1.000000000
1120 500 1.000000000
1121 451 1.000000000
1121 500 1.000000000
1122 452 1.000000000
1122 501 1.000000000
1123 452 1.000000000
1123 501 1.000000000
1124 453 1.000000000
1124 502 1.000000000
1125 453 1.000000000
1125 502 1.000000000
1126 454 1.000000000
1126 503 1.000000000
1127 454 1.000000000
1127 503 1.000000000
1128 455 1.000000000
1128 504 1.000000000
1129 455 1.000000000
1129 504 1.000000000
1130 456 1.000000000
1130 505 1.000000000
1131 456 1.000000000
1131 505 1.000000000
1132 457 1.000000000
1132 506 1.000000000
1133 457 1.000000000
1133 506 1.000000000
1134 458 1.000000000
1134 507 1.000000000
1135 458 1.000000000
1135 507 1.000000000
1136 459 1.000000000
1136 508 1.000000000
1137 459 1.000000000
1137 508 1.000000000
1138 460 1.000000000
1138 509 1.000000000
1139 460 1.000000000
1139 509 1.000000000
1140 461 1.000000000
1140 510 1.000000000
1141 461 1.000000000
1141 510 1.000000000
1142 462 1.000000000
1142 511 1.000000000
1143 462 1.000000000
1143 511 1.000000000
1144 463 1.000000000
1144 512 1.000000000
1145 463 1.000000000
1145 512 1.000000000
1146 464 1.000000000
1146 513 1.000000000
1147 464 1.000000000
1147 513 1.000000000
1148 465 1.000000000
1148 514 1.000000000
1149 465 1.000000000
1149 514 1.000000000
1150 466 1.000000000
1150 515 1.000000000
1151 466 1.000000000
1151 515 1.000000000
1152 467 1.000000000
1152 516 1.000000000
1153 467 1.000000000
1153 516 1.000000000
1154 468 1.000000000
1154 517 1.000000000
1155 468 1.000000000
1155 517 1.000000000
1156 469 1.000000000
1156 518 1.000000000
1157 469 1.000000000
1157 518 1.000000000
1158 470 1.000000000
1158 519 1.000000000
1159 470 1.000000000
1159 519 1.000000000
1160 471 1.000000000
1160 520 1.000000000
1161 471 1.000000000
1161 520 1.000000000
1162 472 1.000000000
1162 521 1.000000000
1163 472 1.000000000
1163 521 1.000000000
1164 473 1.000000000
1164 522 1.000000000
1165 473 1.000000000
1165 522 1.000000000
1166 474 1.000000000
1166 523 1.000000000
1167 474 1.000000000
1167 523 1.000000000
1168 475 1.000000000
1168 524 1.000000000
1169 475 1.000000000
1169 524 1.000000000
1170 476 1.000000000
1170 525 1.000000000
1171 476 1.000000000
1171 525 1.000000000
1172 477 1.000000000
1172 526 1.000000000
1173 477 1.000000000
1173 526 1.000000000
1174 478 1.000000000
1174 527 1.000000000
1175 478 1.000000000
1175 527 1.000000000
1176 479 1.000000000
1176 528 1.000000000
1177 479 1.000000000
1177 528 1.000000000
1178 480 1.000000000
1178 529 1.000000000
1179 480 1.000000000
1179 529 1.000000000
1180 481 1.000000000
1180 530 1.000000000
1181 481 1.000000000
1181 530 1.000000000
1182 482 1.000000000
1182 531 1.000000000
1183 482 1.000000000
1183 531 1.000000000
1184 483 1.000000000
1184 532 1.000000000
1185 483 1.000000000
1185 532 1.000000000
1186 484 1.000000000
1186 533 1.000000000
1187 484 1.000000000
1187 533 1.000000000
1188 485 1.000000000
1188 534 1.000000000
1189 485 1.000000000
1189 534 1.000000000
1190 486 1.000000000
1190 535 1.000000000
1191 486 1.000000000
1191 535 1.000000000
1192 487 1.000000000
1192 536 1.000000000
1193 487 1.000000000
1193 536 1.000000000
1194 488 1.000000000
1194 537 1.000000000
1195 488 1.000000000
1195 537 1.000000000
1196 489 1.000000000
1196 538 1.000000000
1197 489 1.000000000
1197 538 1.000000000
1198 490 1.000000000
1198 539 1.000000000
1199 490 1.000000000
1199 539 1.000000000
1202 491 1.000000000
1202 540 1.000000000
1203 491 1.000000000
1203 540 1.000000000
1204 492 1.000000000
1204 541 1.000000000
1205 492 1.000000000
1205 541 1.000000000
1206 493 1.000000000
1206 542 1.000000000
1207 493 1.000000000
1207 542 1.000000000
1208 494 1.000000000
1208 543 1.000000000
1209 494 1.000000000
1209 543 1.000000000
1210 495 1.000000000
1210 544 1.000000000
1211 495 1.000000000
1211 544 1.000000000
1212 496 1.000000000
1212 545 1.000000000
1213 496 1.000000000
1213 545 1.000000000
1214 497 1.000000000
1214 546 1.000000000
1215 497 1.000000000
1215 546 1.000000000
1216 498 1.000000000
1216 547 1.000000000
1217 498 1.000000000
1217 547 1.000000000
1218 499 1.000000000
1218 548 1.000000000
1219 499 1.000000000
1219 548 1.000000000
1220 500 1.000000000
1220 549 1.000000000
1221 500 1.000000000
1221 549 1.000000000
1222 501 1.000000000
1222 550 1.000000000
1223 501 1.000000000
1223 550 1.000000000
1224 502 1.000000000
1224 551 1.000000000
1225 502 1.000000000
1225 551 1.000000000
1226 503 1.000000000
1226 552 1.000000000
1227 503 1.000000000
1227 552 1.000000000
1228 504 1.000000000
1228 553 1.000000000
1229 504 1.000000000
1229 553 1.000000000
1230 505 1.000000000
1230 554 1.000000000
1231 505 1.000000000
1231 554 1.000000000
1232 506 1.000000000
1232 555 1.000000000
1233 506 1.000000000
1233 555 1.000000000
1234 507 1.000000000
1234 556 1.000000000
1235 507 1.000000000
1235 556 1.000000000
1236 508 1.000000000
1236 557 1.000000000
1237 508 1.000000000
1237 557 1.000000000
1238 509 1.000000000
1238 558 1.000000000
1239 509 1.000000000
1239 558 1.000000000
1240 510 1.000000000
1240 559 1.000000000
1241 510 1.000000000
1241 559 1.000000000
1242 511 1.000000000
1242 560 1.000000000
1243 511 1.000000000
1243 560 1.000000000
1244 512 1.000000000
1244 561 1.000000000
1245 512 1.000000000
1245 561 1.000000000
1246 513 1.000000000
1246 562 1.000000000
1247 513 1.000000000
1247 562 1.000000000
1248 514 1.000000000
1248 563 1.000000000
1249 514 1.000000000
1249 563 1.000000000
1250 515 1.000000000
1250 564 1.000000000
1251 515 1.000000000
1251 564 1.000000000
1252 516 1.000000000
1252 565 1.000000000
1253 516 1.000000000
1253 565 1.000000000
1254 517 1.000000000
1254 566 1.000000000
1255 517 1.000000000
1255 566 1.000000000
1256 518 1.000000000
1256 567 1.000000000
1257 518 1.000000000
1257 567 1.000000000
1258 519 1.000000000
1258 568 1.000000000
1259 519 1.000000000
1259 568 1.000000000
1260 520 1.000000000
1260 569 1.000000000
1261 520 1.000000000
1261 569 1.000000000
1262 521 1.000000000
1262 570 1.000000000
1263 521 1.000000000
1263 570 1.000000000
1264 522 1.000000000
1264 571 1.000000000
1265 522 1.000000000
1265 571 1.000000000
1266 523 1.000000000
1266 572 1.000000000
1267 523 1.000000000
1267 572 1.000000000
1268 524 1.000000000
1268 573 1.000000000
1269 524 1.000000000
1269 573 1.000000000
1270 525 1.000000000
1270 574 1.000000000
1271 525 1.000000000
1271 574 1.000000000
1272 526 1.000000000
1272 575 1.000000000
1273 526 1.000000000
1273 575 1.000000000
1274 527 1.000000000
1274 576 1.000000000
1275 527 1.000000000
1275 576 1.000000000
1276 528 1.000000000
1276 577 1.000000000
1277 528 1.000000000
1277 577 1.000000000
1278 529 1.000000000
1278 578 1.000000000
1279 529 1.000000000
1279 578 1.000000000
1280 530 1.000000000
1280 579 1.000000000
1281 530 1.000000000
1281 579 1.000000000
1282 531 1.000000000
1282 580 1.000000000
1283 531 1.000000000
1283 580 1.000000000
1284 532 1.000000000
1284 581 1.000000000
1285 532 1.000000000
1285 581 1.000000000
1286 533 1.000000000
1286 582 1.000000000
1287 533 1.000000000
1287 582 1.000000000
1288 534 1.000000000
1288 583 1.000000000
1289 534 1.000000000
1289 583 1.000000000
1290 535 1.000000000
1290 584 1.000000000
1291 535 1.000000000
1291 584 1.000000000
1292 536 1.000000000
1292 585 1.000000000
1293 536 1.000000000
1293 585 1.000000000
1294 537 1.000000000
